"","parliament_number","session_number","chamber_number","committee_number","member_number","committee_name","committee_acronym","committee_ID","member_name","member_ID","constituency_name","constituency_ID","position","start_date","end_date","observation_mumber","parliament_path","chamber_path","committee_path","member_path","observation_path"
"13",38,1,1,1,43,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Larry Bagnell","/chamber-1/member-43","Yukon","/chamber-1/constituency-458","Associate Member","2004-10-07","2005-11-29","13","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-43","/parliament-38/chamber-1/committee-1/member-43"
"14",38,1,1,9,44,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Navdeep Bains","/chamber-1/member-44","Mississauga—Malton","/chamber-1/constituency-251","Associate Member","2004-10-07","2005-11-29","14","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-44","/parliament-38/chamber-1/committee-9/member-44"
"15",38,1,1,5,46,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Eleni Bakopanos","/chamber-1/member-46","Ahuntsic","/chamber-1/constituency-5","Associate Member","2005-06-01","2005-11-29","15","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-5","/parliament-38/chamber-1/committee-5/member-46","/parliament-38/chamber-1/committee-5/member-46"
"16",38,1,1,1,53,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Dave Batters","/chamber-1/member-53","Palliser","/chamber-1/constituency-299","Associate Member","2004-10-07","2005-11-29","16","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-53","/parliament-38/chamber-1/committee-1/member-53"
"17",38,1,1,5,57,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Colleen Beaumier","/chamber-1/member-57","Brampton West","/chamber-1/constituency-45","Associate Member","2004-10-07","2005-11-29","17","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-5","/parliament-38/chamber-1/committee-5/member-57","/parliament-38/chamber-1/committee-5/member-57"
"18",38,1,1,4,61,"Canadian Heritage","CHPC","/chamber-1/committee-4","Don Bell","/chamber-1/member-61","North Vancouver","/chamber-1/constituency-278","Associate Member","2004-10-07","2005-11-29","18","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-4","/parliament-38/chamber-1/committee-4/member-61","/parliament-38/chamber-1/committee-4/member-61"
"19",38,1,1,3,62,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","André Bellavance","/chamber-1/member-62","Richmond—Arthabaska","/chamber-1/constituency-338","Associate Member","2004-10-07","2005-06-01","19","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-3","/parliament-38/chamber-1/committee-3/member-62","/parliament-38/chamber-1/committee-3/member-62"
"20",38,1,1,1,65,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Leon Benoit","/chamber-1/member-65","Vegreville—Wainwright","/chamber-1/constituency-428","Associate Member","2004-10-07","2005-11-29","20","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-65","/parliament-38/chamber-1/committee-1/member-65"
"21",38,1,1,4,70,"Canadian Heritage","CHPC","/chamber-1/committee-4","Stéphane Bergeron","/chamber-1/member-70","Verchères—Les Patriotes","/chamber-1/constituency-429","Associate Member","2004-10-07","2005-10-06","21","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-4","/parliament-38/chamber-1/committee-4/member-70","/parliament-38/chamber-1/committee-4/member-70"
"22",38,1,1,14,73,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Maurizio Bevilacqua","/chamber-1/member-73","Vaughan","/chamber-1/constituency-426","Associate Member","2005-10-07","2005-11-29","22","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-14","/parliament-38/chamber-1/committee-14/member-73","/parliament-38/chamber-1/committee-14/member-73"
"23",38,1,1,1,75,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","James Bezan","/chamber-1/member-75","Selkirk—Interlake—Eastman","/chamber-1/constituency-376","Associate Member","2004-10-07","2005-11-29","23","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-75","/parliament-38/chamber-1/committee-1/member-75"
"24",38,1,1,14,77,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Bernard Bigras","/chamber-1/member-77","Rosemont—La Petite-Patrie","/chamber-1/constituency-343","Associate Member","2004-10-07","2005-11-29","24","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-14","/parliament-38/chamber-1/committee-14/member-77","/parliament-38/chamber-1/committee-14/member-77"
"25",38,1,1,16,81,"Justice and Human Rights","JUST","/chamber-1/committee-16","Bill Blaikie","/chamber-1/member-81","Elmwood—Transcona","/chamber-1/constituency-142","Associate Member","2004-10-07","2005-11-29","25","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-16","/parliament-38/chamber-1/committee-16/member-81","/parliament-38/chamber-1/committee-16/member-81"
"26",38,1,1,12,91,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Alain Boire","/chamber-1/member-91","Beauharnois—Salaberry","/chamber-1/constituency-27","Associate Member","2004-10-07","2005-02-08","26","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-12","/parliament-38/chamber-1/committee-12/member-91","/parliament-38/chamber-1/committee-12/member-91"
"27",38,1,1,24,93,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Françoise Boivin","/chamber-1/member-93","Gatineau","/chamber-1/constituency-158","Associate Member","2004-10-07","2005-11-29","27","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-24","/parliament-38/chamber-1/committee-24/member-93","/parliament-38/chamber-1/committee-24/member-93"
"28",38,1,1,9,94,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Raymond Bonin","/chamber-1/member-94","Nickel Belt","/chamber-1/constituency-274","Associate Member","2005-05-18","2005-11-29","28","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-94","/parliament-38/chamber-1/committee-9/member-94"
"29",38,1,1,12,95,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","France Bonsant","/chamber-1/member-95","Compton—Stanstead","/chamber-1/constituency-102","Associate Member","2004-10-07","2005-11-29","29","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-12","/parliament-38/chamber-1/committee-12/member-95","/parliament-38/chamber-1/committee-12/member-95"
"30",38,1,1,20,97,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Ken Boshcoff","/chamber-1/member-97","Thunder Bay—Rainy River","/chamber-1/constituency-407","Associate Member","2005-02-02","2005-11-29","30","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-20","/parliament-38/chamber-1/committee-20/member-97","/parliament-38/chamber-1/committee-20/member-97"
"31",38,1,1,7,99,"Finance","FINA","/chamber-1/committee-7","Robert Bouchard","/chamber-1/member-99","Chicoutimi—Le Fjord","/chamber-1/constituency-95","Associate Member","2004-10-07","2005-11-29","31","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-7","/parliament-38/chamber-1/committee-7/member-99","/parliament-38/chamber-1/committee-7/member-99"
"32",38,1,1,19,101,"Official Languages","LANG","/chamber-1/committee-19","Don Boudria","/chamber-1/member-101","Glengarry—Prescott—Russell","/chamber-1/constituency-159","Associate Member","2004-10-20","2005-11-29","32","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-19","/parliament-38/chamber-1/committee-19/member-101","/parliament-38/chamber-1/committee-19/member-101"
"33",38,1,1,6,105,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Marc Boulianne","/chamber-1/member-105","Mégantic—L'Érable","/chamber-1/constituency-238","Associate Member","2004-10-07","2005-11-29","33","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-6","/parliament-38/chamber-1/committee-6/member-105","/parliament-38/chamber-1/committee-6/member-105"
"34",38,1,1,5,106,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Diane Bourgeois","/chamber-1/member-106","Terrebonne—Blainville","/chamber-1/constituency-404","Associate Member","2004-10-07","2005-11-29","34","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-5","/parliament-38/chamber-1/committee-5/member-106","/parliament-38/chamber-1/committee-5/member-106"
"35",38,1,1,1,113,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Garry Breitkreuz","/chamber-1/member-113","Yorkton—Melville","/chamber-1/constituency-457","Associate Member","2004-10-07","2005-11-29","35","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-113","/parliament-38/chamber-1/committee-1/member-113"
"36",38,1,1,12,116,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Ed Broadbent","/chamber-1/member-116","Ottawa Centre","/chamber-1/constituency-292","Associate Member","2004-10-07","2005-11-29","36","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-12","/parliament-38/chamber-1/committee-12/member-116","/parliament-38/chamber-1/committee-12/member-116"
"37",38,1,1,9,118,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Bonnie Brown","/chamber-1/member-118","Oakville","/chamber-1/constituency-286","Associate Member","2005-05-18","2005-11-29","37","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-118","/parliament-38/chamber-1/committee-9/member-118"
"38",38,1,1,1,119,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Gordon Brown","/chamber-1/member-119","Leeds—Grenville—Thousand Islands and Rideau Lakes","/chamber-1/constituency-214","Associate Member","2004-10-07","2005-11-29","38","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-119","/parliament-38/chamber-1/committee-1/member-119"
"39",38,1,1,11,123,"Health","HESA","/chamber-1/committee-11","Paule Brunelle","/chamber-1/member-123","Trois-Rivières","/chamber-1/constituency-415","Associate Member","2004-10-07","2005-11-29","39","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-11","/parliament-38/chamber-1/committee-11/member-123","/parliament-38/chamber-1/committee-11/member-123"
"40",38,1,1,9,124,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Sarmite Bulte","/chamber-1/member-124","Parkdale—High Park","/chamber-1/constituency-301","Associate Member","2004-10-07","2005-11-29","40","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-124","/parliament-38/chamber-1/committee-9/member-124"
"41",38,1,1,8,126,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Gerry Byrne","/chamber-1/member-126","Humber—St. Barbe—Baie Verte","/chamber-1/constituency-177","Associate Member","2004-11-01","2005-11-29","41","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-8","/parliament-38/chamber-1/committee-8/member-126","/parliament-38/chamber-1/committee-8/member-126"
"42",38,1,1,9,134,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","John Cannis","/chamber-1/member-134","Scarborough Centre","/chamber-1/constituency-368","Associate Member","2004-10-07","2005-06-01","42","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-134","/parliament-38/chamber-1/committee-9/member-134"
"43",38,1,1,6,136,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Serge Cardin","/chamber-1/member-136","Sherbrooke","/chamber-1/constituency-378","Associate Member","2004-10-07","2005-11-29","43","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-6","/parliament-38/chamber-1/committee-6/member-136","/parliament-38/chamber-1/committee-6/member-136"
"44",38,1,1,20,139,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Gary Carr","/chamber-1/member-139","Halton","/chamber-1/constituency-166","Associate Member","2005-02-02","2005-11-29","44","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-20","/parliament-38/chamber-1/committee-20/member-139","/parliament-38/chamber-1/committee-20/member-139"
"45",38,1,1,1,141,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Colin Carrie","/chamber-1/member-141","Oshawa","/chamber-1/constituency-291","Associate Member","2004-10-07","2005-11-29","45","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-141","/parliament-38/chamber-1/committee-1/member-141"
"46",38,1,1,8,142,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Robert Carrier","/chamber-1/member-142","Alfred-Pellan","/chamber-1/constituency-9","Associate Member","2004-10-07","2005-11-29","46","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-8","/parliament-38/chamber-1/committee-8/member-142","/parliament-38/chamber-1/committee-8/member-142"
"47",38,1,1,1,144,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Bill Casey","/chamber-1/member-144","Cumberland—Colchester","/chamber-1/constituency-107","Associate Member","2004-10-07","2005-11-29","47","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-144","/parliament-38/chamber-1/committee-1/member-144"
"48",38,1,1,1,147,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Rick Casson","/chamber-1/member-147","Lethbridge","/chamber-1/constituency-215","Associate Member","2004-10-07","2005-11-29","48","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-147","/parliament-38/chamber-1/committee-1/member-147"
"49",38,1,1,9,148,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Marlene Catterall","/chamber-1/member-148","Ottawa West—Nepean","/chamber-1/constituency-294","Associate Member","2005-05-18","2005-11-29","49","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-148","/parliament-38/chamber-1/committee-9/member-148"
"50",38,1,1,1,155,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","David Chatters","/chamber-1/member-155","Westlock—St. Paul","/chamber-1/constituency-439","Associate Member","2004-10-07","2005-11-29","50","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-155","/parliament-38/chamber-1/committee-1/member-155"
"51",38,1,1,1,160,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Michael Chong","/chamber-1/member-160","Wellington—Halton Hills","/chamber-1/constituency-436","Associate Member","2004-10-07","2005-11-29","51","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-160","/parliament-38/chamber-1/committee-1/member-160"
"52",38,1,1,5,163,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","David Christopherson","/chamber-1/member-163","Hamilton Centre","/chamber-1/constituency-167","Associate Member","2004-10-07","2005-11-29","52","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-5","/parliament-38/chamber-1/committee-5/member-163","/parliament-38/chamber-1/committee-5/member-163"
"53",38,1,1,9,166,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Roger Clavet","/chamber-1/member-166","Louis-Hébert","/chamber-1/constituency-226","Associate Member","2004-10-07","2005-11-29","53","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-166","/parliament-38/chamber-1/committee-9/member-166"
"54",38,1,1,12,171,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Denis Coderre","/chamber-1/member-171","Bourassa","/chamber-1/constituency-38","Associate Member","2005-02-08","2005-11-29","54","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-12","/parliament-38/chamber-1/committee-12/member-171","/parliament-38/chamber-1/committee-12/member-171"
"55",38,1,1,3,172,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","Joe Comartin","/chamber-1/member-172","Windsor—Tecumseh","/chamber-1/constituency-447","Associate Member","2004-10-07","2005-11-29","55","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-3","/parliament-38/chamber-1/committee-3/member-172","/parliament-38/chamber-1/committee-3/member-172"
"56",38,1,1,9,173,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Joe Comuzzi","/chamber-1/member-173","Thunder Bay—Superior North","/chamber-1/constituency-408","Associate Member","2005-10-07","2005-11-29","56","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-173","/parliament-38/chamber-1/committee-9/member-173"
"57",38,1,1,11,176,"Health","HESA","/chamber-1/committee-11","Guy Côté","/chamber-1/member-176","Portneuf—Jacques-Cartier","/chamber-1/constituency-318","Associate Member","2004-10-07","2005-11-29","57","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-11","/parliament-38/chamber-1/committee-11/member-176","/parliament-38/chamber-1/committee-11/member-176"
"58",38,1,1,6,179,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Paul Crête","/chamber-1/member-179","Montmagny—L'Islet—Kamouraska—Rivière-du-Loup","/chamber-1/constituency-256","Associate Member","2004-10-07","2005-11-29","58","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-6","/parliament-38/chamber-1/committee-6/member-179","/parliament-38/chamber-1/committee-6/member-179"
"59",38,1,1,1,182,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Jean Crowder","/chamber-1/member-182","Nanaimo—Cowichan","/chamber-1/constituency-261","Associate Member","2004-10-07","2005-11-29","59","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-182","/parliament-38/chamber-1/committee-1/member-182"
"60",38,1,1,1,183,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Nathan Cullen","/chamber-1/member-183","Skeena—Bulkley Valley","/chamber-1/constituency-382","Associate Member","2004-10-07","2005-11-29","60","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-183","/parliament-38/chamber-1/committee-1/member-183"
"61",38,1,1,10,184,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Roy Cullen","/chamber-1/member-184","Etobicoke North","/chamber-1/constituency-147","Associate Member","2004-11-19","2005-11-29","61","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-10","/parliament-38/chamber-1/committee-10/member-184","/parliament-38/chamber-1/committee-10/member-184"
"62",38,1,1,1,185,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","John Cummins","/chamber-1/member-185","Delta—Richmond East","/chamber-1/constituency-115","Associate Member","2004-10-07","2005-11-29","62","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-185","/parliament-38/chamber-1/committee-1/member-185"
"63",38,1,1,1,186,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Rodger Cuzner","/chamber-1/member-186","Cape Breton—Canso","/chamber-1/constituency-78","Associate Member","2004-10-07","2005-11-29","63","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-186","/parliament-38/chamber-1/committee-1/member-186"
"64",38,1,1,24,187,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Jean-Claude D'Amours","/chamber-1/member-187","Madawaska—Restigouche","/chamber-1/constituency-229","Associate Member","2004-10-20","2005-11-29","64","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-24","/parliament-38/chamber-1/committee-24/member-187","/parliament-38/chamber-1/committee-24/member-187"
"65",38,1,1,4,194,"Canadian Heritage","CHPC","/chamber-1/committee-4","Libby Davies","/chamber-1/member-194","Vancouver East","/chamber-1/constituency-418","Associate Member","2004-10-07","2005-11-29","65","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-4","/parliament-38/chamber-1/committee-4/member-194","/parliament-38/chamber-1/committee-4/member-194"
"66",38,1,1,1,196,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Stockwell Day","/chamber-1/member-196","Okanagan—Coquihalla","/chamber-1/constituency-288","Associate Member","2004-10-07","2005-11-29","66","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-196","/parliament-38/chamber-1/committee-1/member-196"
"67",38,1,1,23,202,"Status of Women","FEWO","/chamber-1/committee-23","Nicole Demers","/chamber-1/member-202","Laval","/chamber-1/constituency-211","Associate Member","2004-10-07","2005-11-29","67","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-23","/parliament-38/chamber-1/committee-23/member-202","/parliament-38/chamber-1/committee-23/member-202"
"68",38,1,1,3,203,"Agriculture and Agri-Food","AGRI","/chamber-1/committee-3","Johanne Deschamps","/chamber-1/member-203","Laurentides—Labelle","/chamber-1/constituency-209","Associate Member","2004-10-07","2005-11-29","68","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-3","/parliament-38/chamber-1/committee-3/member-203","/parliament-38/chamber-1/committee-3/member-203"
"69",38,1,1,1,204,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Bev Desjarlais","/chamber-1/member-204","Churchill","/chamber-1/constituency-98","Associate Member","2004-10-07","2005-11-29","69","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-204","/parliament-38/chamber-1/committee-1/member-204"
"70",38,1,1,5,206,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Odina Desrochers","/chamber-1/member-206","Lotbinière—Chutes-de-la-Chaudière","/chamber-1/constituency-225","Associate Member","2004-10-07","2005-11-29","70","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-5","/parliament-38/chamber-1/committee-5/member-206","/parliament-38/chamber-1/committee-5/member-206"
"71",38,1,1,1,207,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Paul DeVillers","/chamber-1/member-207","Simcoe North","/chamber-1/constituency-380","Associate Member","2005-10-06","2005-11-29","71","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-207","/parliament-38/chamber-1/committee-1/member-207"
