"","parliament_number","session_number","chamber_number","committee_number","member_number","committee_name","committee_acronym","committee_ID","member_name","member_ID","constituency_name","constituency_ID","position","start_date","end_date","observation_mumber","parliament_path","chamber_path","committee_path","member_path","observation_path"
"11",38,1,1,15,24,"Library of Parliament","LIBI","/chamber-1/committee-15","Guy André","/chamber-1/member-24","Berthier—Maskinongé","/chamber-1/constituency-34","Associate Member","2004-10-07","2004-11-18","11","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-24","/parliament-38/chamber-1/committee-15/member-24"
"12",38,1,1,15,26,"Library of Parliament","LIBI","/chamber-1/committee-15","Charlie Angus","/chamber-1/member-26","Timmins—James Bay","/chamber-1/constituency-409","Member","2004-10-07","2004-11-18","12","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-26","/parliament-38/chamber-1/committee-15/member-26"
"13",38,1,1,15,38,"Library of Parliament","LIBI","/chamber-1/committee-15","Jean Augustine","/chamber-1/member-38","Etobicoke—Lakeshore","/chamber-1/constituency-148","Associate Member","2004-11-18","2005-11-29","13","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-38","/parliament-38/chamber-1/committee-15/member-38"
"14",38,1,1,13,41,"Liaison","LIAI","/chamber-1/committee-13","Claude Bachand","/chamber-1/member-41","Saint-Jean","/chamber-1/constituency-353","Associate Member","2004-10-14","2005-11-29","14","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-41","/parliament-38/chamber-1/committee-13/member-41"
"15",38,1,1,15,53,"Library of Parliament","LIBI","/chamber-1/committee-15","Dave Batters","/chamber-1/member-53","Palliser","/chamber-1/constituency-299","Associate Member","2004-10-07","2005-11-29","15","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-53","/parliament-38/chamber-1/committee-15/member-53"
"16",38,1,1,13,62,"Liaison","LIAI","/chamber-1/committee-13","André Bellavance","/chamber-1/member-62","Richmond—Arthabaska","/chamber-1/constituency-338","Associate Member","2005-10-17","2005-11-29","16","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-62","/parliament-38/chamber-1/committee-13/member-62"
"17",38,1,1,13,65,"Liaison","LIAI","/chamber-1/committee-13","Leon Benoit","/chamber-1/member-65","Vegreville—Wainwright","/chamber-1/constituency-428","Member","2004-10-14","2005-11-29","17","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-65","/parliament-38/chamber-1/committee-13/member-65"
"18",38,1,1,15,65,"Library of Parliament","LIBI","/chamber-1/committee-15","Leon Benoit","/chamber-1/member-65","Vegreville—Wainwright","/chamber-1/constituency-428","Associate Member","2004-10-07","2005-11-29","18","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-65","/parliament-38/chamber-1/committee-15/member-65"
"19",38,1,1,18,73,"Scrutiny of Regulations","REGS","/chamber-1/committee-18","Maurizio Bevilacqua","/chamber-1/member-73","Vaughan","/chamber-1/constituency-426","Member","2004-10-07","2004-10-07","19","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-18","/parliament-38/chamber-1/committee-18/member-73","/parliament-38/chamber-1/committee-18/member-73"
"20",38,1,1,10,75,"Bill C-38","CC38","/chamber-1/committee-10","James Bezan","/chamber-1/member-75","Selkirk—Interlake—Eastman","/chamber-1/constituency-376","Member","2005-05-12","2005-05-12","20","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-10","/parliament-38/chamber-1/committee-10/member-75","/parliament-38/chamber-1/committee-10/member-75"
"21",38,1,1,15,75,"Library of Parliament","LIBI","/chamber-1/committee-15","James Bezan","/chamber-1/member-75","Selkirk—Interlake—Eastman","/chamber-1/constituency-376","Associate Member","2004-10-07","2005-11-29","21","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-75","/parliament-38/chamber-1/committee-15/member-75"
"22",38,1,1,13,77,"Liaison","LIAI","/chamber-1/committee-13","Bernard Bigras","/chamber-1/member-77","Rosemont—La Petite-Patrie","/chamber-1/constituency-343","Associate Member","2004-10-19","2005-11-29","22","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-77","/parliament-38/chamber-1/committee-13/member-77"
"23",38,1,1,10,93,"Bill C-38","CC38","/chamber-1/committee-10","Françoise Boivin","/chamber-1/member-93","Gatineau","/chamber-1/constituency-158","Member","2005-02-24","2005-06-16","23","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-10","/parliament-38/chamber-1/committee-10/member-93","/parliament-38/chamber-1/committee-10/member-93"
"24",38,1,1,18,99,"Scrutiny of Regulations","REGS","/chamber-1/committee-18","Robert Bouchard","/chamber-1/member-99","Chicoutimi—Le Fjord","/chamber-1/constituency-95","Member","2004-10-07","2005-06-15","24","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-18","/parliament-38/chamber-1/committee-18/member-99","/parliament-38/chamber-1/committee-18/member-99"
"25",38,1,1,13,101,"Liaison","LIAI","/chamber-1/committee-13","Don Boudria","/chamber-1/member-101","Glengarry—Prescott—Russell","/chamber-1/constituency-159","Member","2004-10-07","2005-11-29","25","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-101","/parliament-38/chamber-1/committee-13/member-101"
"26",38,1,1,15,105,"Library of Parliament","LIBI","/chamber-1/committee-15","Marc Boulianne","/chamber-1/member-105","Mégantic—L'Érable","/chamber-1/constituency-238","Member","2004-10-07","2004-11-18","26","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-105","/parliament-38/chamber-1/committee-15/member-105"
"27",38,1,1,10,113,"Bill C-38","CC38","/chamber-1/committee-10","Garry Breitkreuz","/chamber-1/member-113","Yorkton—Melville","/chamber-1/constituency-457","Member","2005-05-30","2005-05-30","27","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-10","/parliament-38/chamber-1/committee-10/member-113","/parliament-38/chamber-1/committee-10/member-113"
"28",38,1,1,15,113,"Library of Parliament","LIBI","/chamber-1/committee-15","Garry Breitkreuz","/chamber-1/member-113","Yorkton—Melville","/chamber-1/constituency-457","Associate Member","2004-10-07","2005-11-29","28","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-113","/parliament-38/chamber-1/committee-15/member-113"
"29",38,1,1,13,116,"Liaison","LIAI","/chamber-1/committee-13","Ed Broadbent","/chamber-1/member-116","Ottawa Centre","/chamber-1/constituency-292","Associate Member","2004-10-21","2005-06-15","29","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-116","/parliament-38/chamber-1/committee-13/member-116"
"30",38,1,1,13,118,"Liaison","LIAI","/chamber-1/committee-13","Bonnie Brown","/chamber-1/member-118","Oakville","/chamber-1/constituency-286","Chair","2004-10-26","2005-11-29","30","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-118","/parliament-38/chamber-1/committee-13/member-118"
"31",38,1,1,13,118,"Liaison","LIAI","/chamber-1/committee-13","Bonnie Brown","/chamber-1/member-118","Oakville","/chamber-1/constituency-286","Member","2004-10-19","2005-10-24","31","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-118","/parliament-38/chamber-1/committee-13/member-118"
"32",38,1,1,10,119,"Bill C-38","CC38","/chamber-1/committee-10","Gordon Brown","/chamber-1/member-119","Leeds—Grenville—Thousand Islands and Rideau Lakes","/chamber-1/constituency-214","Member","2005-02-24","2005-06-16","32","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-10","/parliament-38/chamber-1/committee-10/member-119","/parliament-38/chamber-1/committee-10/member-119"
"33",38,1,1,15,119,"Library of Parliament","LIBI","/chamber-1/committee-15","Gordon Brown","/chamber-1/member-119","Leeds—Grenville—Thousand Islands and Rideau Lakes","/chamber-1/constituency-214","Associate Member","2004-10-07","2005-11-29","33","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-119","/parliament-38/chamber-1/committee-15/member-119"
"34",38,1,1,15,123,"Library of Parliament","LIBI","/chamber-1/committee-15","Paule Brunelle","/chamber-1/member-123","Trois-Rivières","/chamber-1/constituency-415","Associate Member","2005-10-07","2005-11-29","34","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-123","/parliament-38/chamber-1/committee-15/member-123"
"35",38,1,1,15,126,"Library of Parliament","LIBI","/chamber-1/committee-15","Gerry Byrne","/chamber-1/member-126","Humber—St. Barbe—Baie Verte","/chamber-1/constituency-177","Member","2004-10-07","2005-11-29","35","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-126","/parliament-38/chamber-1/committee-15/member-126"
"36",38,1,1,13,134,"Liaison","LIAI","/chamber-1/committee-13","John Cannis","/chamber-1/member-134","Scarborough Centre","/chamber-1/constituency-368","Member","2005-06-07","2005-11-29","36","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-134","/parliament-38/chamber-1/committee-13/member-134"
"37",38,1,1,13,139,"Liaison","LIAI","/chamber-1/committee-13","Gary Carr","/chamber-1/member-139","Halton","/chamber-1/constituency-166","Associate Member","2005-10-18","2005-11-29","37","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-139","/parliament-38/chamber-1/committee-13/member-139"
"38",38,1,1,15,141,"Library of Parliament","LIBI","/chamber-1/committee-15","Colin Carrie","/chamber-1/member-141","Oshawa","/chamber-1/constituency-291","Associate Member","2004-10-07","2005-11-29","38","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-141","/parliament-38/chamber-1/committee-15/member-141"
"39",38,1,1,15,144,"Library of Parliament","LIBI","/chamber-1/committee-15","Bill Casey","/chamber-1/member-144","Cumberland—Colchester","/chamber-1/constituency-107","Associate Member","2004-10-07","2005-11-29","39","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-144","/parliament-38/chamber-1/committee-15/member-144"
"40",38,1,1,15,147,"Library of Parliament","LIBI","/chamber-1/committee-15","Rick Casson","/chamber-1/member-147","Lethbridge","/chamber-1/constituency-215","Associate Member","2004-10-07","2005-11-29","40","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-147","/parliament-38/chamber-1/committee-15/member-147"
"41",38,1,1,13,148,"Liaison","LIAI","/chamber-1/committee-13","Marlene Catterall","/chamber-1/member-148","Ottawa West—Nepean","/chamber-1/constituency-294","Member","2004-10-18","2005-11-29","41","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-148","/parliament-38/chamber-1/committee-13/member-148"
"42",38,1,1,13,155,"Liaison","LIAI","/chamber-1/committee-13","David Chatters","/chamber-1/member-155","Westlock—St. Paul","/chamber-1/constituency-439","Member","2004-10-21","2005-11-29","42","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-155","/parliament-38/chamber-1/committee-13/member-155"
"43",38,1,1,15,155,"Library of Parliament","LIBI","/chamber-1/committee-15","David Chatters","/chamber-1/member-155","Westlock—St. Paul","/chamber-1/constituency-439","Associate Member","2004-10-07","2005-11-29","43","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-155","/parliament-38/chamber-1/committee-15/member-155"
"44",38,1,1,15,160,"Library of Parliament","LIBI","/chamber-1/committee-15","Michael Chong","/chamber-1/member-160","Wellington—Halton Hills","/chamber-1/constituency-436","Associate Member","2004-10-07","2005-11-29","44","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-160","/parliament-38/chamber-1/committee-15/member-160"
"45",38,1,1,13,167,"Liaison","LIAI","/chamber-1/committee-13","Bernard Cleary","/chamber-1/member-167","Louis-Saint-Laurent","/chamber-1/constituency-227","Associate Member","2004-10-19","2005-06-15","45","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-167","/parliament-38/chamber-1/committee-13/member-167"
"46",38,1,1,13,179,"Liaison","LIAI","/chamber-1/committee-13","Paul Crête","/chamber-1/member-179","Montmagny—L'Islet—Kamouraska—Rivière-du-Loup","/chamber-1/constituency-256","Associate Member","2004-10-19","2005-11-29","46","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-179","/parliament-38/chamber-1/committee-13/member-179"
"47",38,1,1,13,182,"Liaison","LIAI","/chamber-1/committee-13","Jean Crowder","/chamber-1/member-182","Nanaimo—Cowichan","/chamber-1/constituency-261","Associate Member","2004-10-19","2005-11-29","47","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-182","/parliament-38/chamber-1/committee-13/member-182"
"48",38,1,1,15,185,"Library of Parliament","LIBI","/chamber-1/committee-15","John Cummins","/chamber-1/member-185","Delta—Richmond East","/chamber-1/constituency-115","Associate Member","2004-10-07","2005-11-29","48","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-185","/parliament-38/chamber-1/committee-15/member-185"
"49",38,1,1,15,196,"Library of Parliament","LIBI","/chamber-1/committee-15","Stockwell Day","/chamber-1/member-196","Okanagan—Coquihalla","/chamber-1/constituency-288","Associate Member","2004-10-07","2005-11-29","49","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-196","/parliament-38/chamber-1/committee-15/member-196"
"50",38,1,1,13,207,"Liaison","LIAI","/chamber-1/committee-13","Paul DeVillers","/chamber-1/member-207","Simcoe North","/chamber-1/constituency-380","Member","2004-10-13","2005-05-30","50","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-207","/parliament-38/chamber-1/committee-13/member-207"
"51",38,1,1,10,208,"Bill C-38","CC38","/chamber-1/committee-10","Barry Devolin","/chamber-1/member-208","Haliburton—Kawartha Lakes—Brock","/chamber-1/constituency-163","Member","2005-05-30","2005-05-30","51","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-10","/parliament-38/chamber-1/committee-10/member-208","/parliament-38/chamber-1/committee-10/member-208"
"52",38,1,1,15,208,"Library of Parliament","LIBI","/chamber-1/committee-15","Barry Devolin","/chamber-1/member-208","Haliburton—Kawartha Lakes—Brock","/chamber-1/constituency-163","Associate Member","2004-10-07","2005-11-29","52","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-208","/parliament-38/chamber-1/committee-15/member-208"
"53",38,1,1,15,222,"Library of Parliament","LIBI","/chamber-1/committee-15","Norman E. Doyle","/chamber-1/member-222","St. John's East","/chamber-1/constituency-392","Associate Member","2004-10-07","2005-11-29","53","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-222","/parliament-38/chamber-1/committee-15/member-222"
"54",38,1,1,15,233,"Library of Parliament","LIBI","/chamber-1/committee-15","John Duncan","/chamber-1/member-233","Vancouver Island North","/chamber-1/constituency-420","Associate Member","2004-10-07","2005-11-29","54","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-233","/parliament-38/chamber-1/committee-15/member-233"
"55",38,1,1,15,247,"Library of Parliament","LIBI","/chamber-1/committee-15","Ken Epp","/chamber-1/member-247","Edmonton—Sherwood Park","/chamber-1/constituency-134","Associate Member","2004-10-07","2005-11-29","55","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-247","/parliament-38/chamber-1/committee-15/member-247"
"56",38,1,1,15,249,"Library of Parliament","LIBI","/chamber-1/committee-15","Mark Eyking","/chamber-1/member-249","Sydney—Victoria","/chamber-1/constituency-402","Member","2004-10-07","2005-11-29","56","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-249","/parliament-38/chamber-1/committee-15/member-249"
"57",38,1,1,13,251,"Liaison","LIAI","/chamber-1/committee-13","Meili Faille","/chamber-1/member-251","Vaudreuil-Soulanges","/chamber-1/constituency-424","Associate Member","2004-10-14","2005-11-29","57","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-251","/parliament-38/chamber-1/committee-13/member-251"
"58",38,1,1,15,259,"Library of Parliament","LIBI","/chamber-1/committee-15","Diane Finley","/chamber-1/member-259","Haldimand—Norfolk","/chamber-1/constituency-162","Associate Member","2004-10-07","2005-11-29","58","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-259","/parliament-38/chamber-1/committee-15/member-259"
"59",38,1,1,15,262,"Library of Parliament","LIBI","/chamber-1/committee-15","Brian Fitzpatrick","/chamber-1/member-262","Prince Albert","/chamber-1/constituency-319","Associate Member","2004-10-07","2005-11-29","59","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-262","/parliament-38/chamber-1/committee-15/member-262"
"60",38,1,1,15,264,"Library of Parliament","LIBI","/chamber-1/committee-15","Steven Fletcher","/chamber-1/member-264","Charleswood—St. James—Assiniboia","/chamber-1/constituency-88","Associate Member","2004-10-07","2005-11-29","60","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-264","/parliament-38/chamber-1/committee-15/member-264"
"61",38,1,1,13,265,"Liaison","LIAI","/chamber-1/committee-13","Raymonde Folco","/chamber-1/member-265","Laval—Les Îles","/chamber-1/constituency-212","Member","2004-10-14","2005-11-29","61","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-265","/parliament-38/chamber-1/committee-13/member-265"
"62",38,1,1,15,269,"Library of Parliament","LIBI","/chamber-1/committee-15","Paul Forseth","/chamber-1/member-269","New Westminster—Coquitlam","/chamber-1/constituency-267","Associate Member","2004-10-07","2005-11-29","62","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-269","/parliament-38/chamber-1/committee-15/member-269"
"63",38,1,1,13,282,"Liaison","LIAI","/chamber-1/committee-13","Christiane Gagnon","/chamber-1/member-282","Québec","/chamber-1/constituency-324","Associate Member","2004-10-14","2005-11-29","63","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-282","/parliament-38/chamber-1/committee-13/member-282"
"64",38,1,1,15,286,"Library of Parliament","LIBI","/chamber-1/committee-15","Cheryl Gallant","/chamber-1/member-286","Renfrew—Nipissing—Pembroke","/chamber-1/constituency-333","Member","2004-10-07","2005-11-29","64","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-286","/parliament-38/chamber-1/committee-15/member-286"
"65",38,1,1,18,286,"Scrutiny of Regulations","REGS","/chamber-1/committee-18","Cheryl Gallant","/chamber-1/member-286","Renfrew—Nipissing—Pembroke","/chamber-1/constituency-333","Associate Member","2004-10-07","2005-06-15","65","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-18","/parliament-38/chamber-1/committee-18/member-286","/parliament-38/chamber-1/committee-18/member-286"
"66",38,1,1,13,287,"Liaison","LIAI","/chamber-1/committee-13","Roger Gallaway","/chamber-1/member-287","Sarnia—Lambton","/chamber-1/constituency-360","Co-chair","2004-10-26","2005-06-15","66","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-287","/parliament-38/chamber-1/committee-13/member-287"
"67",38,1,1,13,287,"Liaison","LIAI","/chamber-1/committee-13","Roger Gallaway","/chamber-1/member-287","Sarnia—Lambton","/chamber-1/constituency-360","Member","2004-10-20","2005-11-29","67","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-287","/parliament-38/chamber-1/committee-13/member-287"
"68",38,1,1,13,305,"Liaison","LIAI","/chamber-1/committee-13","Yvon Godin","/chamber-1/member-305","Acadie—Bathurst","/chamber-1/constituency-4","Associate Member","2004-10-20","2005-11-29","68","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-13","/parliament-38/chamber-1/committee-13/member-305","/parliament-38/chamber-1/committee-13/member-305"
"69",38,1,1,15,307,"Library of Parliament","LIBI","/chamber-1/committee-15","Peter Goldring","/chamber-1/member-307","Edmonton East","/chamber-1/constituency-125","Member","2004-10-07","2005-11-29","69","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-307","/parliament-38/chamber-1/committee-15/member-307"
"70",38,1,1,18,307,"Scrutiny of Regulations","REGS","/chamber-1/committee-18","Peter Goldring","/chamber-1/member-307","Edmonton East","/chamber-1/constituency-125","Associate Member","2004-10-07","2005-10-20","70","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-18","/parliament-38/chamber-1/committee-18/member-307","/parliament-38/chamber-1/committee-18/member-307"
"71",38,1,1,15,310,"Library of Parliament","LIBI","/chamber-1/committee-15","Gary Goodyear","/chamber-1/member-310","Cambridge","/chamber-1/constituency-77","Associate Member","2004-10-07","2005-11-29","71","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-310","/parliament-38/chamber-1/committee-15/member-310"
"72",38,1,1,18,310,"Scrutiny of Regulations","REGS","/chamber-1/committee-18","Gary Goodyear","/chamber-1/member-310","Cambridge","/chamber-1/constituency-77","Member","2005-06-15","2005-10-20","72","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-18","/parliament-38/chamber-1/committee-18/member-310","/parliament-38/chamber-1/committee-18/member-310"
"73",38,1,1,15,312,"Library of Parliament","LIBI","/chamber-1/committee-15","Jim Gouk","/chamber-1/member-312","British Columbia Southern Interior","/chamber-1/constituency-50","Associate Member","2004-10-07","2005-11-29","73","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-312","/parliament-38/chamber-1/committee-15/member-312"
"74",38,1,1,15,319,"Library of Parliament","LIBI","/chamber-1/committee-15","Gurmant Grewal","/chamber-1/member-319","Newton—North Delta","/chamber-1/constituency-269","Associate Member","2004-10-07","2005-11-29","74","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-15","/parliament-38/chamber-1/committee-15/member-319","/parliament-38/chamber-1/committee-15/member-319"
